Date,Open,High,Low,Close,Adj Close,momentum_rsi,trend_macd,trend_macd_signal,trend_macd_diff,volatility_bbm,volatility_bbl,volatility_bbh,trend_psar,momentum_stoch,momentum_stoch_signal,Close_Lag1,bb_percent_b,bb_width,above_psar,Target
2003-12-17,1.2319974899291992,1.242004632949829,1.229997158050537,1.2402024269104004,1.2402024269104004,,,,,,,,1.2144748015973206,,,1.2321947813034058,,,1,1.2422977685928345
2003-12-18,1.2402024269104004,1.2441989183425903,1.2365983724594116,1.2422977685928345,1.2422977685928345,85.81675494722863,,,,,,,1.2177783813596217,96.18229608031828,,1.2402024269104004,,,1,1.2384973764419556
2003-12-19,1.2422051429748535,1.2435026168823242,1.235101580619812,1.2384973764419556,1.2384973764419556,77.99062793189155,,,,,,,1.2214772565372374,88.50462550142646,,1.2422977685928345,,,1,1.2398948669433594
2003-12-22,1.235696792602539,1.244601488113403,1.235696792602539,1.2398948669433594,1.2398948669433594,78.75777724108613,,,,,,,1.2246582891899869,88.2928883195754,90.99326996710671,1.2384973764419556,,,1,1.2400025129318235
2003-12-23,1.2398948669433594,1.2672022581100464,1.2388043403625488,1.2400025129318235,1.2400025129318235,78.81901960882414,,,,,,,1.2278492010177335,56.69096893346484,77.8294942514889,1.2398948669433594,,,1,1.245298981666565
2003-12-24,1.240094780921936,1.2471938133239746,1.2400025129318235,1.245298981666565,1.245298981666565,81.62594165477537,,,,,,,1.2349327512943498,63.86162079661074,69.61515934988365,1.2400025129318235,,,1,1.244802951812744
2003-12-25,1.2457022666931152,1.247007131576538,1.244307279586792,1.244802951812744,1.244802951812744,80.54934654968817,,,,,,,1.2388043403625488,59.203298492749944,59.918629407608506,1.245298981666565,,,1,1.243193507194519
2003-12-26,1.245004415512085,1.2471004724502563,1.242699146270752,1.243193507194519,1.243193507194519,77.00062946957227,,,,1.2279630839824676,1.2002605792113255,1.2556655887536097,1.2672022581100464,56.27195629801074,59.778958529123805,1.244802951812744,0.7748925293556328,0.022559721161403937,0,1.2483927011489868
2003-12-29,1.2433944940567017,1.2507973909378052,1.242992639541626,1.2483927011489868,1.2483927011489868,80.05723498577623,,,,1.2305576503276825,1.2055375046825123,1.2555777959728527,1.2667121958732606,65.7414443715885,60.40556638744973,1.243193507194519,0.856413808980907,0.02033236365521569,0,1.2548940181732178
2003-12-30,1.2485953569412231,1.25629723072052,1.248299241065979,1.2548940181732178,1.2548940181732178,83.08454640523722,,,,1.2328574776649475,1.2077682378404873,1.2579467174894077,1.2662319348812103,77.58253831089033,66.53197966016319,1.2483927011489868,0.9391631763746437,0.020350478687917475,0,1.259001851081848
2003-12-31,1.2550044059753418,1.2648941278457642,1.253007173538208,1.259001851081848,1.259001851081848,84.66820261308978,,,,1.2351926922798158,1.2095057180481643,1.2608796665114672,1.2657612791090012,83.39929533278588,75.57442600508824,1.2548940181732178,0.963448099945819,0.020795924710532876,0,1.2581939697265625
2004-01-01,1.259001851081848,1.2607955932617188,1.2473959922790527,1.2581939697265625,1.2581939697265625,83.02197523461204,,,,1.2376976788043976,1.2133323892191006,1.2620629683896947,1.2653000364522362,81.76383995366572,80.91522453244731,1.259001851081848,0.9206042955166255,0.01968597825022476,0,1.2581939697265625
2004-01-02,1.2581939697265625,1.2628016471862793,1.2526932954788208,1.2581939697265625,1.2581939697265625,83.02197523461204,,,,1.2396726429462432,1.21538556302502,1.2639597228674664,1.2648941278457642,75.78749050781964,80.31687526475709,1.2581939697265625,0.8812999924320768,0.01959152689172985,0,1.2686975002288818
2004-01-05,1.2639029026031494,1.2694060802459717,1.2636953592300415,1.2686975002288818,1.2686975002288818,86.87105143562229,0.013273688029860509,,,1.2420074701309205,1.2160442779715368,1.2679706622903042,1.242699146270752,98.20198072513658,85.25110372887399,1.2581939697265625,1.0139974686878968,0.020904215782733503,1,1.2721028327941897
2004-01-06,1.2689067125320437,1.2808033227920532,1.2672022581100464,1.2721028327941897,1.2721028327941897,87.83404722161784,0.013973602464725676,,,1.244362872838974,1.2165212583778204,1.2722044873001275,1.2432332849502563,80.96245441787963,84.98397521694528,1.2686975002288818,0.9981744143092055,0.022374192503536987,1,1.2640947103500366
2004-01-07,1.272394061088562,1.2739989757537842,1.2624987363815308,1.2640947103500366,1.2640947103500366,74.07410235463371,0.013723900559576396,,,1.246612811088562,1.2200592394880163,1.2731663826891075,1.244736086463928,63.439878552014484,80.86810456501023,1.2721028327941897,0.8291816920989169,0.02130057654177211,1,1.2774981260299685
2004-01-08,1.2640947103500366,1.2787070274353027,1.256502389907837,1.2774981260299685,1.2774981260299685,79.78287410932217,0.014441085781467633,,,1.249367505311966,1.2220122796359107,1.2767227309880211,1.246178775917053,92.67246505506404,79.02493267498606,1.2640947103500366,1.0141727041686603,0.02189525944907989,1,1.2858924865722656
2004-01-09,1.2774981260299685,1.2867032289505005,1.2712942361831665,1.2858924865722656,1.2858924865722656,82.39713565583823,0.015508047855765206,,,1.2522672414779663,1.2224461184466444,1.2820883645092882,1.247563757792053,98.30738791204689,84.8065771730418,1.2774981260299685,1.0637823407753937,0.023813705288757727,1,1.2740962505340576
2004-01-12,1.2848020792007446,1.289706826210022,1.2738043069839478,1.2740962505340576,1.2740962505340576,68.91174879715444,0.015226246630519968,,,1.2543721795082092,1.2246281904665723,1.2841161685498461,1.24991212606156,68.59311668065729,86.52432321592273,1.2858924865722656,0.8315639842093441,0.02371225185598293,1,1.278592586517334
2004-01-13,1.2744048833847046,1.2797051668167114,1.2718924283981323,1.278592586517334,1.278592586517334,70.86883152911335,0.01519062578740682,,,1.2566920697689057,1.2269913030156219,1.2863928365221895,1.253095702073437,76.35654491554007,81.08568316941475,1.2740962505340576,0.868686049931807,0.023634084647916588,1,1.2651021480560305
2004-01-14,1.278805136680603,1.278805136680603,1.2406023740768433,1.2651021480560305,1.2651021480560305,58.89018376151284,0.01391344484175927,,,1.257937055826187,1.2290285829567917,1.2868455286955824,1.289706826210022,49.89318262372653,64.94761473997464,1.278592586517334,0.6239272005514498,0.022980858013129175,0,1.260096549987793
2004-01-15,1.2655985355377195,1.2671059370040894,1.256897211074829,1.260096549987793,1.260096549987793,55.16433275016256,0.012354939755347072,0.013950115476338617,-0.001595175720991545,1.258826994895935,1.2308172276812215,1.2868367621106485,1.2887247371673585,39.69940619249462,55.31637791058707,1.2651021480560305,0.5226627212237434,0.02225068840141056,0,1.239802598953247
2004-01-16,1.260001301765442,1.2610021829605105,1.2363996505737305,1.239802598953247,1.239802598953247,43.224292614042184,0.009374201046651764,0.013034932590401246,-0.0036607315437494816,1.2588922560214997,1.2310667843406033,1.286717727702396,1.287762289905548,6.383659120742979,31.99208264565471,1.260096549987793,0.15697513977168848,0.022103139921468482,0,1.235406756401062
2004-01-19,1.2386969327926636,1.2424057722091677,1.2340041399002075,1.235406756401062,1.235406756401062,41.146780882096266,0.006581370446825607,0.011744220161686119,-0.005162849714860512,1.2586678504943847,1.2301689202858834,1.287166780702886,1.2857077843322753,2.5180410385474716,16.200368783928358,1.239802598953247,0.09189531110217139,0.022642137238436118,0,1.2589067220687866
2004-01-20,1.235101580619812,1.2602077722549438,1.234994888305664,1.2589067220687866,1.2589067220687866,53.90244935086982,0.006192895067785198,0.010633955142905936,-0.004441060075120738,1.2596130609512328,1.2324294670302844,1.2867966548721812,1.2826055656663513,44.706249946497515,17.86931670192932,1.235406756401062,0.4870079930471983,0.02158090826751186,0,1.2659028768539429
2004-01-21,1.25809907913208,1.266993522644043,1.2565971612930298,1.2659028768539429,1.2659028768539429,56.897552584816275,0.006376057530683044,0.009782375620461357,-0.0034063180897783134,1.2606432557106018,1.2341548364079227,1.2871316750132809,1.2796894801203826,57.26606572673498,34.83011890392665,1.2589067220687866,0.5992815215441931,0.021011828035162928,0,1.2725075483322144
2004-01-22,1.265806794166565,1.2748922109603882,1.2644941806793213,1.2725075483322144,1.2725075483322144,59.568297840384076,0.006973767640557238,0.009220654024480534,-0.002246886383923296,1.2620284855365753,1.2361068699843296,1.287950101088821,1.276948359707172,69.12307284042562,57.031796171219376,1.2659028768539429,0.7021298166103538,0.020539643795143527,0,1.2583048343658447
2004-01-23,1.272394061088562,1.2775959968566897,1.2570078372955322,1.2583048343658447,1.2583048343658447,52.093207624684766,0.00622960587017185,0.008622444393618797,-0.002392838523446947,1.2627840518951416,1.2382591978786803,1.287308905911603,1.2340041399002075,43.62571372317385,56.67161743011149,1.2725075483322144,0.40868003686606197,0.019421257323970226,1,1.2487980127334597
2004-01-26,1.2574979066848757,1.2610976696014404,1.2461059093475342,1.2487980127334597,1.2487980127334597,47.77183368874544,0.004817201550959771,0.007861395825086992,-0.003044194274127221,1.2628043174743653,1.23832644001776,1.2872821949309705,1.2348759770393372,26.558634445329417,46.4358070029763,1.2583048343658447,0.21389870780797515,0.01938374546070724,1,1.2636953592300415
2004-01-27,1.2485953569412231,1.2659990787506104,1.244694471359253,1.2636953592300415,1.2636953592300415,54.18544294278657,0.004844112399726486,0.007257939140014891,-0.0024138267402884052,1.2632443845272063,1.2390362025877892,1.2874525664666234,1.2357303774356843,53.30302952481232,41.162459231105196,1.2487980127334597,0.5093145099446909,0.019163498556518402,1,1.2441989183425903
2004-01-28,1.2634079456329346,1.2643983364105225,1.242004632949829,1.2441989183425903,1.2441989183425903,46.19103173469417,0.003254721200191435,0.006457295552050201,-0.0032025743518587658,1.2625042378902436,1.236954464054337,1.28805401172615,1.2365676898241045,18.302130683034147,32.721264884391964,1.2636953592300415,0.14177139756267107,0.020237376690792296,1,1.2410026788711548
2004-01-29,1.2441060543060305,1.2526932954788208,1.2371032238006592,1.2410026788711548,1.2410026788711548,45.01839756756352,0.0017174101749122261,0.005509318476622606,-0.00379190830171038,1.261644673347473,1.2344677849314876,1.2888215617634586,1.2775959968566897,12.564095979181113,28.056418729009195,1.2441989183425903,0.12022888418350669,0.02154084187894056,0,1.2468050718307495
2004-01-30,1.2410026788711548,1.2485017776489258,1.235498309135437,1.2468050718307495,1.2468050718307495,47.61818553638298,0.0009562615430525057,0.004598707089908586,-0.0036424455468560806,1.2610752284526825,1.233165597900465,1.2889848590049,1.276786141395569,28.010162559212038,19.625463073809097,1.2410026788711548,0.24435067144234962,0.022131614294305144,0,1.2433016300201416
2004-02-02,1.2475982904434204,1.2482056617736816,1.23960280418396,1.2433016300201416,1.2433016300201416,46.197774476060324,6.954561532968029e-05,0.0036928747949928056,-0.0036233291796631253,1.2598054349422454,1.2310990187575859,1.288511851126905,1.2751346281051636,20.752864418415296,20.44237431893615,1.2468050718307495,0.2125415305076763,0.02278638858704046,0,1.2534940242767334
2004-02-03,1.2537927627563477,1.2561078071594238,1.250500202178955,1.2534940242767334,1.2534940242767334,50.796167844226595,0.0001871011042169357,0.002991720056837632,-0.0028046189526206963,1.2588749945163726,1.2306204898356239,1.2871294991971214,1.2735491753463746,44.70992001093845,31.157648996188595,1.2433016300201416,0.4047767727581937,0.02244424967039988,0,1.2539970874786377
2004-02-04,1.2545949220657349,1.2561078071594238,1.250500202178955,1.2539970874786377,1.2539970874786377,51.01868695830473,0.0003172011745318226,0.0024568162803764704,-0.002139615105844648,1.2583701133728027,1.2301458840013064,1.286594342744299,1.272027140697937,45.863950229028276,37.108911552794005,1.2534940242767334,0.42253064137543245,0.02242919556937586,0,1.2571974992752075
2004-02-05,1.2537927627563477,1.263599514961243,1.2523951530456543,1.2571974992752075,1.2571974992752075,52.490711055737705,0.0006708201059917318,0.002099617045499523,-0.001428796939507791,1.2573550820350647,1.2305300042109406,1.2841801598591889,1.2705659874354371,53.205715457714916,47.926528565893875,1.2539970874786377,0.49706277161821494,0.02133452849350001,0,1.2700024843215942
2004-02-06,1.2570078372955322,1.2726045846939087,1.2518935203552246,1.2700024843215942,1.2700024843215942,57.937465881115905,0.001961707590397266,0.0020720351544790713,-0.00011032756408180548,1.2565605819225312,1.2323495401454712,1.2807716236995912,1.235498309135437,82.17531704368612,60.414994243476436,1.2571974992752075,0.7775985957737531,0.019267707522718284,1,1.2694060802459717
2004-02-09,1.2655024528503418,1.2757054567337036,1.2655024528503418,1.2694060802459717,1.2694060802459717,57.60620149655465,0.0029031546380682283,0.002238259051196903,0.0006648955868713254,1.2563260734081267,1.2327155673215964,1.2799365794946571,1.2362404346466065,80.54544785227388,71.97549345122496,1.2700024843215942,0.7769954779856877,0.018793294659944802,1,1.26850426197052
2004-02-10,1.269293189048767,1.2787070274353027,1.26739501953125,1.26850426197052,1.26850426197052,57.07480001443694,0.0035357312985939693,0.0024977535006763165,0.0010379777979176528,1.255821657180786,1.2337549313506089,1.2778883830109633,1.2378190355300904,76.3872526975316,79.70267253116386,1.2694060802459717,0.7873694286895502,0.017571544258692874,1,1.2830052375793457
2004-02-11,1.268295168876648,1.284703016281128,1.265806794166565,1.2830052375793457,1.2830052375793457,62.98725316183286,0.005147819542176357,0.003027766708976325,0.0021200528332000323,1.2567168116569518,1.2319317538761174,1.2815018694377862,1.2402723150444033,96.54956039722937,84.49408698234494,1.26850426197052,1.0303281145207175,0.01972207067728797,1,1.2818048000335691
2004-02-12,1.2833017110824585,1.284703016281128,1.279606819152832,1.2818048000335691,1.2818048000335691,62.223180566751815,0.0062564256320185585,0.003673498493584772,0.0025829271384337866,1.2578022241592408,1.230724862509352,1.2848795858091295,1.2438267711433413,94.10988009952494,89.01556439809531,1.2830052375793457,0.9432222050412904,0.021527519295005366,1,1.272799015045166
2004-02-13,1.2817062139511108,1.2889920473098757,1.2725075483322144,1.272799015045166,1.272799015045166,56.669300550487854,0.00633528316051768,0.004205855426971354,0.002129427733546326,1.2594520449638367,1.2329477184295945,1.2859563714980788,1.2470968707543642,69.72910696219145,86.79618248631526,1.2818048000335691,0.7517885158124236,0.02104433165218546,1,1.2765034437179563
2004-02-16,1.2729934453964231,1.2790013551712036,1.2721998691558838,1.2765034437179563,1.2765034437179563,58.317400071163426,0.006620379144943289,0.004688760170565741,0.0019316189743775478,1.2615068793296813,1.2364448601087472,1.2865688985506154,1.2512863884099152,76.65408322896583,80.16435676356075,1.272799015045166,0.7991890688470247,0.019866732105536467,1,1.2857933044433594
2004-02-17,1.2764055728912354,1.2877968549728394,1.2763078212738037,1.2857933044433594,1.2857933044433594,62.20023949999337,0.007509370539383831,0.005252882244329359,0.0022564882950544714,1.26285120844841,1.235694444102914,1.290007972793906,1.2550569542999113,94.02034149102555,80.1345105607276,1.2765034437179563,0.9224011318703799,0.02150432621342768,1,1.2725075483322144
2004-02-18,1.2863060235977173,1.2922067642211914,1.266592264175415,1.2725075483322144,1.2725075483322144,54.396113722619724,0.007060464500071806,0.0056143986954778485,0.0014460658045939573,1.2631814420223235,1.2357252937702057,1.2906375902744414,1.2584504636009077,65.2622949096604,78.64557320988392,1.2857933044433594,0.6698363919121734,0.021735712177785953,1,1.2757054567337036
2004-02-19,1.27289617061615,1.2766989469528198,1.2659990787506104,1.2757054567337036,1.2757054567337036,55.83259033752628,0.00688340015941824,0.005868198988265927,0.001015201171152313,1.263341337442398,1.235633707666859,1.291048967217937,1.2625012196753418,68.6310546281902,75.97123034295872,1.2725075483322144,0.7231175923647737,0.021932021817343807,1,1.2542015314102173
2004-02-20,1.2758032083511353,1.2760961055755615,1.250296950340271,1.2542015314102173,1.2542015314102173,45.462424419750484,0.004950818383421041,0.00568472286729695,-0.0007339044838759095,1.2631361722946166,1.235222406603832,1.2910499379854012,1.2922067642211914,9.316627081762974,47.736658873204526,1.2757054567337036,0.3399599505245367,0.02209877786974971,0,1.2571974992752075
2004-02-23,1.2500938177108765,1.2593982219696045,1.2457022666931152,1.2571974992752075,1.2571974992752075,46.94105813090663,0.0036192623671440494,0.00527163076726637,-0.0016523684001223202,1.263556146621704,1.2362722721749833,1.2908400210684248,1.291368567943573,24.71853948137439,34.222073730442524,1.2542015314102173,0.3834724269290732,0.021592926060047313,0,1.2677966356277466
2004-02-24,1.2571974992752075,1.2711002826690674,1.2528972625732422,1.2677966356277466,1.2677966356277466,51.908689897186804,0.0033802904694986147,0.004893362707712819,-0.0015130722382142043,1.2637612104415894,1.236414655384041,1.2911077654991379,1.2895419158935546,47.510176669024986,27.181781077387452,1.2571974992752075,0.5737830629427542,0.02163902075139092,0,1.249703288078308
2004-02-25,1.2678931951522827,1.270405888557434,1.2483927011489868,1.249703288078308,1.249703288078308,44.28626738190543,0.0017111959819919864,0.004256929362568653,-0.002545733380576666,1.2640364289283752,1.2373808577573282,1.2906920000994222,1.287788329925537,8.603514924072309,26.944077024823898,1.2677966356277466,0.23114174222543765,0.02108766057766631,0,1.244802951812744
2004-02-26,1.2500938177108765,1.251799464225769,1.2396950721740725,1.244802951812744,1.244802951812744,42.46740309662981,-6.909953700784399e-06,0.0034041614993147655,-0.00341107145301555,1.2642264425754548,1.2381832159366097,1.2902696692142999,1.2861048873962402,9.727128263336313,21.946939952144536,1.249703288078308,0.12709131567937976,0.020600128079737334,0,1.2494065761566162
2004-02-27,1.244802951812744,1.2507035732269287,1.2380987405776978,1.2494065761566162,1.2494065761566162,44.76261611096527,-0.0009856849134506351,0.002526192216761686,-0.003511877130212321,1.264356517791748,1.2386386867804784,1.2900743488030175,1.2833202984829102,20.898629847254078,13.076424344887565,1.244802951812744,0.2093467635629794,0.020340648107850818,0,1.244802951812744
2004-03-01,1.2539026737213137,1.2541072368621826,1.242992639541626,1.244802951812744,1.244802951812744,42.918703649975896,-0.002108539203780735,0.001599245932653202,-0.003707785136433937,1.2644315838813782,1.23895235663766,1.2899108111250965,1.2797025738504932,12.390419726321548,14.338725945637314,1.2494065761566162,0.11481107961244057,0.020150736163601426,0,1.220405101776123
2004-03-02,1.245004415512085,1.245004415512085,1.2203009128570557,1.220405101776123,1.220405101776123,34.74904249874855,-0.004910506651219615,0.00029729541587863854,-0.005207802067098253,1.2627771377563477,1.231123031603964,1.2944312439087313,1.2763742671886695,0.1448963013312555,11.144648624968958,1.244802951812744,-0.16929762249871572,0.02506705673229512,0,1.2190959453582764
2004-03-03,1.2201966047286987,1.2220009565353394,1.20689857006073,1.2190959453582764,1.2190959453582764,34.37097102104883,-0.007154254232816459,-0.001193014513860381,-0.005961239718956079,1.2610320806503297,1.2242082704675015,1.2978558908331579,1.2707669317555081,14.298011366415276,8.94444246468936,1.220405101776123,-0.06941602571600666,0.02920132703034622,0,1.220703125
2004-03-04,1.219393253326416,1.224095106124878,1.214299559593201,1.220703125,1.220703125,35.30161184684334,-0.00870243810187521,-0.0026948992314633465,-0.006007538870411863,1.2592073619365691,1.2184027208678334,1.3000120030053048,1.2631027283521348,16.181980025628235,10.208295897791588,1.2190959453582764,0.028188020675044556,0.03240502104909961,0,1.2367972135543823
2004-03-05,1.220494508743286,1.242699146270752,1.2179970741271973,1.2367972135543823,1.2367972135543823,43.88316570622822,-0.008532370671849199,-0.003862393519540517,-0.004669977152308682,1.2575470983982087,1.2159402618286985,1.2991539349677188,1.2563582293571662,35.047797914247425,21.842596435430313,1.220703125,0.2506433250559592,0.03308570837824408,0,1.242606520652771
2004-03-08,1.2365065813064575,1.242606520652771,1.2345983982086182,1.242606520652771,1.242606520652771,46.634694750100756,-0.00783847145618144,-0.0046576091068687014,-0.003180862349312738,1.2562071204185485,1.2144882545667735,1.2979259862703236,1.250423070241594,41.8575858315272,31.02912125713429,1.2367972135543823,0.33699700976891667,0.033210181007312725,0,1.2319064140319824
2004-03-09,1.242606520652771,1.246401071548462,1.228697419166565,1.2319064140319824,1.2319064140319824,42.501085557928256,-0.008059060673414553,-0.005337899420177872,-0.0027211612532366813,1.2543772280216217,1.211775224884111,1.2969792311591324,1.20689857006073,35.827663237283275,37.57768232768597,1.242606520652771,0.23627045285748705,0.0339626726201828,1,1.2231967449188232
2004-03-10,1.242606520652771,1.246401071548462,1.220703125,1.2231967449188232,1.2231967449188232,39.43685929086549,-0.008834834255220247,-0.0060372863871863474,-0.0027975478680339,1.2513868033885955,1.2088463281627286,1.2939272786144624,1.2076886200904846,23.553114625881395,33.746121231563954,1.2319064140319824,0.1686678002526025,0.033994665047348056,1,1.235101580619812
2004-03-11,1.2231967449188232,1.238006830215454,1.217404007911682,1.235101580619812,1.235101580619812,45.247586763085074,-0.008392278694958177,-0.0065082848487407145,-0.001883993846217463,1.2490516424179077,1.208359248564098,1.2897440362717174,1.2084628691196442,43.928751139606696,34.43650966759046,1.2231967449188232,0.3285912860249482,0.03257863203721314,1,1.2224042415618896
2004-03-12,1.234994888305664,1.235406756401062,1.217893362045288,1.2224042415618896,1.2224042415618896,40.756112973093956,-0.00896280177122577,-0.006999188233237726,-0.001963613537988044,1.246531903743744,1.2057924408269851,1.2872713666605027,1.2092216331682206,24.15149202600253,30.54445259716354,1.235101580619812,0.20387849453055779,0.03268224647472305,1,1.22720468044281
2004-03-15,1.2214038372039795,1.2314057350158691,1.2212995290756226,1.22720468044281,1.22720468044281,43.05746551533005,-0.008924711600920787,-0.0073842929067743385,-0.0015404186941464486,1.2440669655799865,1.2049460015253897,1.2831879296345834,1.2099652219358255,31.97444147029121,33.35156154530015,1.2224042415618896,0.28448530673165906,0.03144602753466618,1,1.2261061668395996
2004-03-16,1.2269035577774048,1.2371950149536133,1.2246047258377075,1.2261061668395996,1.2261061668395996,42.649184191639826,-0.008880793474574267,-0.007683593020334325,-0.0011972004542399415,1.2410826086997986,1.2062813892973392,1.275883828102258,1.2106939389280782,40.686590154413345,32.27084121690236,1.22720468044281,0.28482877730513384,0.028041017703824216,1,1.2227030992507937
2004-03-17,1.2260010242462158,1.2291958332061768,1.2182939052581787,1.2227030992507937,1.2227030992507937,41.34137090700406,-0.0090166488416481,-0.007950204184597081,-0.0010664446570510192,1.2385923862457275,1.206090448645761,1.271094323845694,1.211408081580486,33.478024822292554,35.37968548233237,1.2261061668395996,0.25556400374496036,0.02624102809034893,1,1.2388964891433716
2004-03-18,1.2227030992507937,1.241896629333496,1.2225985527038574,1.2388964891433716,1.2388964891433716,49.30723476443717,-0.007728554008561206,-0.007905874149389907,0.00017732014082870104,1.2367519378662108,1.2090505039266684,1.2644533718057533,1.2121079413798455,67.77975581733016,47.314790264678685,1.2227030992507937,0.538708308058008,0.022398536918677686,1,1.2269035577774048
2004-03-19,1.2386969327926636,1.2406947612762451,1.2264070510864258,1.2269035577774048,1.2269035577774048,44.488620426894514,-0.007587989288088348,-0.007842297177129596,0.00025430788904124736,1.2353870391845703,1.2085837165590676,1.262190361810073,1.2127938039832178,50.64233140498112,50.63337068153461,1.2388964891433716,0.34174571328903697,0.021696295796655333,1,1.2345983982086182
2004-03-22,1.2277017831802368,1.23960280418396,1.2227030992507937,1.2345983982086182,1.2345983982086182,47.99997000704716,-0.006777553996474728,-0.007629348540998622,0.0008517945445238942,1.2342570841312408,1.209391524271842,1.2591226439906396,1.2134659493345226,70.12170648608357,62.847931236131615,1.2269035577774048,0.5068631890716981,0.020146175524607932,1,1.2345069646835327
2004-03-23,1.2345983982086182,1.236996054649353,1.2272950410842896,1.2345069646835327,1.2345069646835327,47.96114852137377,-0.0060726543312972225,-0.007318009699058343,0.0012453553677611202,1.2325926005840302,1.2130414821928397,1.2521437189752207,1.2141246517788014,62.948452766007755,61.237496885690824,1.2345983982086182,0.5489579179359149,0.01586178464962936,1,1.2139016389846802
2004-03-24,1.2345983982086182,1.236996054649353,1.2110936641693115,1.2139016389846802,1.2139016389846802,40.09169906045748,-0.007094908161265456,-0.0072733893914997665,0.00017848123023431021,1.2308025181293487,1.2112898572814677,1.2503151789772298,1.246401071548462,7.952934026605442,47.007697759565595,1.2345069646835327,0.0669253087411742,0.015853608162532548,0,1.2136952877044678
2004-03-25,1.2140047550201416,1.219705581665039,1.210800290107727,1.2136952877044678,1.2136952877044678,40.020879411300825,-0.007831426698137856,-0.007384996852827385,-0.00044642984531047085,1.229247134923935,1.2094886910682292,1.2490055787796406,1.245694923400879,8.131837222618461,26.344408005077224,1.2139016389846802,0.10645060580071494,0.016073613917292822,0,1.212694525718689
2004-03-26,1.2137985229492188,1.2210012674331665,1.208999752998352,1.212694525718689,1.212694525718689,39.65502703901312,-0.008399056972921537,-0.007587808876846216,-0.000811248096075321,1.2274115324020385,1.208691609398376,1.246131455405701,1.2442991380691528,9.878723166903058,8.654498138708993,1.2136952877044678,0.10691593975920342,0.015251545638509476,0,1.216604232788086
2004-03-29,1.2114017009735107,1.2170039415359497,1.2065054178237915,1.216604232788086,1.216604232788086,41.88997994363,-0.00843618033397786,-0.007757483168272546,-0.0006786971657053147,1.2260015964508058,1.2085272984425284,1.2434758944590831,1.2421811749649048,25.31307052640071,14.441210305307415,1.212694525718689,0.23110897907691655,0.014253079326213216,0,1.2185016870498655
2004-03-30,1.216604232788086,1.2225985527038574,1.2155985832214355,1.2185016870498655,1.2185016870498655,42.99345813752473,-0.008217762908407478,-0.007849539116299533,-0.00036822379210794433,1.2259064257144927,1.2082910790337829,1.2435217723952026,1.2393271143936158,33.896181323955275,23.02932500575302,1.216604232788086,0.2898213756776084,0.014369242473334076,0,1.231299638748169
2004-03-31,1.2182048559188845,1.2321947813034058,1.2175966501235962,1.231299638748169,1.231299638748169,49.903405907861334,-0.0069320692012335705,-0.007666045133286342,0.0007339759320527713,1.2265166103839875,1.209042287559143,1.2439909332088321,1.2367013786680299,70.05756476457056,43.08893887164218,1.2185016870498655,0.6368587616276901,0.014247114696126219,0,1.2365065813064575
